-5.1845  	0
-5.15839  	0.0261153
-5.11149  	0.0492594
-5.0699  	0.0542502
-5.09597  	0.0494537
-5.12526  	0.0498785
-5.115  	0.0433857
-5.09096  	0.0446041
-5.07648  	0.0419185
-5.06459  	0.0393334
-5.0586  	0.0360781
-5.05102  	0.0337968
-5.04883  	0.0311651
-5.0497  	0.0288663
-5.0517  	0.0269475
-5.04985  	0.0252754
-5.04788  	0.0238234
-5.05076  	0.0226446
-5.05388  	0.0216457
-5.05443  	0.0205425
-5.05435  	0.01954
-5.05568  	0.0186785
-5.05564  	0.017848
-5.05432  	0.0171391
-5.05687  	0.0166355
-5.06  	0.016286
-5.0611  	0.0157099
-5.05866  	0.015334
-5.05683  	0.0149077
-5.05519  	0.0144957
-5.05445  	0.01404
-5.05645  	0.0137405
-5.0594  	0.0136413
-5.05978  	0.0132395
-5.06106  	0.012919
-5.06432  	0.0129725
-5.06531  	0.0126551
-5.06811  	0.0126327
-5.06982  	0.0124233
-5.0714  	0.0122108
-5.07355  	0.0121025
-5.07475  	0.0118715
-5.07121  	0.0121199
-5.07157  	0.0118467
-5.07338  	0.0117211
-5.07251  	0.0114964
-5.07282  	0.0112534
-5.06922  	0.0115907
-5.0681  	0.0114068
-5.06874  	0.011195
-5.0671  	0.0110953
-5.06623  	0.0109152
-5.0658  	0.0107156
-5.06716  	0.0106021
-5.06691  	0.0104104
-5.06619  	0.0102487
-5.06655  	0.0100738
-5.06558  	0.00994523
-5.06493  	0.00979724
-5.06434  	0.00965062
-5.06434  	0.00949109
-5.06518  	0.00937444
-5.06592  	0.00925423
-5.06613  	0.00911104
-5.06705  	0.00901587
-5.06748  	0.00888882
-5.06696  	0.00877067
-5.06818  	0.00872637
-5.06868  	0.0086138
-5.06896  	0.00849442
-5.06957  	0.00839629
-5.07163  	0.00852954
-5.07275  	0.00848707
-5.07064  	0.00863309
-5.06994  	0.00854591
-5.06954  	0.00844248
-5.0693  	0.00833557
-5.06873  	0.00824746
-5.06927  	0.00816019
-5.06835  	0.0081101
-5.06828  	0.00800966
-5.06798  	0.00791715
-5.06841  	0.00783314
-5.06838  	0.00773938
-5.06769  	0.00767907
-5.0679  	0.00759215
-5.06718  	0.00753834
-5.06787  	0.00748421
-5.06724  	0.00742687
-5.06605  	0.00743985
-5.06508  	0.00742153
-5.06568  	0.00736519
-5.06554  	0.00728693
-5.06573  	0.00721158
-5.06618  	0.00714926
-5.06585  	0.00708184
-5.06521  	0.0070377
-5.06501  	0.00696858
-5.0657  	0.00693259
-5.06619  	0.00688042
