1.14202  	0
1.14292  	0.00089635
1.17599  	0.0330733
1.18573  	0.0253321
1.19232  	0.020702
1.1984  	0.0179613
1.19089  	0.0169369
1.18701  	0.0151712
1.19099  	0.0139584
1.19514  	0.0131571
1.20061  	0.0130964
1.20123  	0.0119717
1.19586  	0.0122516
1.19594  	0.011343
1.20226  	0.0123075
1.19901  	0.0119641
1.19762  	0.011324
1.20249  	0.0117355
1.19901  	0.0116326
1.1966  	0.0112951
1.19844  	0.0109004
1.20097  	0.0106962
1.20124  	0.0102242
1.20023  	0.00984105
1.19758  	0.00980466
1.19766  	0.00942039
1.20119  	0.0097282
1.20015  	0.00943257
1.19861  	0.00923076
1.19798  	0.00893967
1.19938  	0.00875888
1.19956  	0.00848265
1.20063  	0.00829131
1.20036  	0.00804843
1.20105  	0.00784587
1.19993  	0.0077072
1.20139  	0.00763752
1.20069  	0.0074674
1.19942  	0.00738282
1.20018  	0.0072363
1.20041  	0.00706128
1.19849  	0.00715529
1.19906  	0.00701062
1.20075  	0.00705447
1.1993  	0.00704769
1.2017  	0.0073
1.20114  	0.0071645
1.20076  	0.00702398
1.20091  	0.00688077
1.19993  	0.00681257
1.20214  	0.00703372
1.20111  	0.00697463
1.20087  	0.00684576
1.20075  	0.00671882
1.20256  	0.0068389
1.20142  	0.00681145
1.20159  	0.00669296
1.20234  	0.00661854
1.2016  	0.00654698
1.20202  	0.00645052
1.20285  	0.00639782
1.20267  	0.00629615
1.20243  	0.00620029
1.20224  	0.00610557
1.20166  	0.00603902
1.20348  	0.00621886
1.20341  	0.00612566
1.20184  	0.00623746
1.20221  	0.00615775
1.20207  	0.00607085
1.20242  	0.00599492
1.20336  	0.00598618
1.20356  	0.00590697
1.20268  	0.00589222
1.20323  	0.00583904
1.20229  	0.0058385
1.20263  	0.00577228
1.20285  	0.0057019
1.20324  	0.00564276
1.20434  	0.00567955
1.20324  	0.00571521
1.20271  	0.00567011
1.20281  	0.00560223
1.20403  	0.00566968
1.20389  	0.0056044
1.20323  	0.00557829
1.20383  	0.00554615
1.20358  	0.00548855
1.20284  	0.00547601
1.20293  	0.00541561
1.20343  	0.00537886
1.20361  	0.00532311
1.20363  	0.00526559
1.2033  	0.00521985
1.20313  	0.00516732
1.20309  	0.00511335
1.20347  	0.00507419
1.20387  	0.00503833
1.20366  	0.00499157
1.20388  	0.00494635
