29.2103	38.1976	1.81479
30.554	35.9338	1.7191
29.7193	34.7853	1.80157
27.0312	33.3526	1.80168
25.4311	32.5072	1.84339
25.0865	31.9361	1.99076
24.6071	31.2565	1.76075
24.6486	31.2208	1.88431
23.0176	30.6419	1.99963
23.0176	30.3135	1.99863
21.176	29.624	2.37229
20.238	28.6079	2.12084
20.1447	27.8924	2.28336
20.138	27.5974	2.13189
20.759	27.2119	2.36094
19.3411	26.8988	2.2811
20.9305	27.0891	1.99944
20.3352	27.0312	1.98732
18.918	26.6072	2.33888
18.918	26.0364	2.31483
18.2562	26.3257	2.4417
18.8429	26.3265	2.49226
18.7875	26.6276	2.44715
18.7875	26.5365	2.69156
17.2944	26.1816	2.61612
16.3624	26.0084	2.52819
17.8376	25.8063	2.27091
21.0316	26.801	2.4241
19.3277	26.7417	2.42828
19.3277	26.7071	2.54096
17.8966	26.4161	2.38288
20.2285	26.7503	2.09827
21.7787	27.5246	2.10775
21.4071	27.9043	2.36303
20.4351	28.2022	2.26634
21.7456	28.0125	2.1992
20.539	28.5524	2.15707
21.337	28.329	2.24028
20.4794	27.5782	2.1007
19.5214	27.9571	2.27227
21.7646	28.8686	2.28164
21.2574	28.4395	2.55317
18.88	28.8047	2.65506
21.2584	28.5443	2.28498
22.3169	28.7084	2.25983
21.1533	29.3981	2.25624
20.9377	29.4032	2.13245
20.709	29.266	2.45175
22.6923	28.5756	2.26836
22.4273	28.2813	2.0787
20.5061	28.354	2.12708
22.5087	28.8432	2.15012
20.981	28.8238	2.30603
21.8258	28.3532	2.19721
22.8309	28.86	1.95558
21.9335	28.5379	2.1616
19.9584	27.8574	2.00011
19.911	27.8762	2.10367
20.6138	28.3014	2.2241
20.3223	28.0907	2.26537
20.1112	27.5119	2.08337
20.9771	28.3114	2.09899
21.3684	28.2315	2.13255
21.3684	28.0565	2.20076
19.9798	27.8849	2.14033
20.3752	28.3001	2.07021
20.3752	28.8411	2.2834
20.3752	28.6423	2.13399
21.5333	28.9269	2.35325
19.7342	29.3576	2.32589
23.636	30.0262	2.2471
22.9755	28.8936	2.05864
23.4775	29.2363	2.01045
22.5539	29.7723	2.233
23.3394	29.8368	2.1453
23.1349	29.7664	2.0508
22.7347	30.2817	2.36691
23.7946	29.9566	1.93616
24.6277	29.8175	1.97331
22.8405	30.4914	2.13633
22.3102	30.3173	2.28077
22.3102	28.6009	2.00913
20.528	26.3711	1.86098
18.9148	26.0757	1.86699
17.7215	25.3575	2.05912
16.0857	23.858	2.25882
14.2971	21.5133	2.04963
14.8584	19.5158	1.71121
14.8584	18.2505	1.46924
14.2971	17.4343	1.30297
13.3619	17.4441	1.58928
13.3619	17.1276	1.85899
13.3481	16.0739	1.41263
13.3481	15.2289	0.940734
12.8531	15.2062	1.04477
12.8531	15.9484	1.64601
12.7544	15.5949	1.36737
12.731	15.5708	1.46055
12.2876	14.7193	1.09486
11.9431	14.7501	1.02985
12.4574	14.8046	1.22562
11.929	14.6183	1.30771
11.929	14.4685	1.31732
11.6017	14.9163	1.43087
11.5877	15.3664	1.36989
11.5713	15.093	1.43762
11.5471	14.4834	1.37572
11.5471	14.1376	1.26914
11.3697	14.0652	1.34355
11.5313	13.5331	1.20321
11.4648	14.1363	1.40931
11.2632	13.8343	1.4885
11.2632	12.9214	1.16576
11.3297	12.5457	0.938047
11.2217	12.4903	0.908022
11.1972	11.9661	0.787234
11.1731	11.6465	0.437339
11.0884	11.9245	0.877583
11.0884	11.7508	0.753137
11.0884	11.5392	0.570953
11.0705	12.1834	1.0865
11.0705	12.4597	1.17077
11.0705	11.9812	0.96191
11.0705	11.1143	0.0440514
10.1081	11.0913	0.0650888
10.7578	11.6447	0.868486
10.7371	11.0785	0.0395261
9.87572	11.0431	0.14631
9.8342	10.9693	0.269149
9.8342	10.6869	0.446172
9.43941	10.0563	0.333262
9.43926	9.70466	0.166028
9.43926	9.5506	0.114162
9.21655	9.93479	0.869004
9.1485	10.2734	1.04311
9.03868	10.2149	0.95818
9.03868	9.69705	0.475311
8.67049	9.54951	0.475526
8.67049	9.23799	0.172395
8.66344	9.95127	1.16649
8.66344	10.4631	1.48356
8.4698	10.0411	1.04593
8.41802	9.73565	0.94487
8.42506	9.79259	0.907298
8.42506	8.96124	0.319918
8.40482	8.6248	0.190766
8.40482	8.46081	0.0473798
8.40482	8.44187	0.0292243
8.3444	8.4238	0.0132378
8.3444	8.40205	0.0174649
8.30379	8.38059	0.0211622
8.30379	8.34969	0.033065
8.30379	8.35741	0.151815
8.30379	8.384	0.254165
8.30379	8.33911	0.149195
8.30379	8.36947	0.198932
8.29652	8.31782	0.0867788
8.29652	8.43208	0.354315
8.29652	8.30243	0.0028481
8.29652	8.29984	0.00363062
8.29652	8.29722	0.00214743
8.29652	8.37584	0.243529
6.24544	8.28831	0.129722
8.29652	8.89788	0.89278
8.29652	9.46654	1.3734
8.29652	9.49453	1.30383
8.29652	8.54355	0.412357
8.29652	8.70649	0.742653
8.29652	9.86664	1.63266
8.29652	8.72342	0.529529
