2	0.0284662	0.00137679
1.95	0.0282646	0.00116275
1.9	0.0331724	0.00125202
1.85	0.0336108	0.00103506
1.8	0.033586	0.00113013
1.75	0.0368438	0.0010284
1.7	0.0395048	0.00155899
1.65	0.039986	0.00105926
1.6	0.0437488	0.00142392
1.55	0.0467376	0.00165581
1.5	0.0520792	0.00179175
1.45	0.0532084	0.00192057
1.4	0.0537376	0.00233567
1.35	0.0621756	0.00288055
1.3	0.0657138	0.00277149
1.25	0.0822192	0.00281672
1.2	0.0868832	0.00274686
1.15	0.102486	0.00279136
1.1	0.113937	0.00358467
1.05	0.125226	0.00273007
1	0.153663	0.00533804
0.95	0.164879	0.00537943
0.9	0.20834	0.00487005
0.85	0.246508	0.00600729
0.8	0.287075	0.013008
0.75	0.36796	0.00946092
0.7	0.439094	0.0137455
0.65	0.574789	0.0111554
0.6	0.667047	0.0231852
0.55	0.804369	0.0127146
0.5	0.878242	0.0195042
