0 -0.773279 0.00549011
1 -0.773229 0.00448575
2 -0.775101 0.00411823
3 -0.773402 0.00423499
4 -0.767854 0.00511099
5 -0.770539 0.00463713
6 -0.770578 0.00463323
7 -0.769896 0.00558655
8 -0.769508 0.00526325
9 -0.774098 0.00435832
10 -0.774079 0.00428743
11 -0.771368 0.00377378
12 -0.773142 0.00402155
13 -0.771066 0.00432277
14 -0.771744 0.00471775
15 -0.77554 0.00342526
16 -0.777527 0.0042073
17 -0.779145 0.00378546
18 -0.775661 0.00414583
19 -0.776484 0.00425096
20 -0.776852 0.00390247
21 -0.775645 0.00407536
22 -0.775179 0.00452858
23 -0.777559 0.00462536
24 -0.777364 0.00486479
25 -0.775918 0.00512841
26 -0.773099 0.00455045
27 -0.775182 0.00442859
28 -0.77271 0.0037748
29 -0.776569 0.00402792
30 -0.776132 0.00468673
31 -0.774329 0.00584867
32 -0.773493 0.00493848
33 -0.778324 0.00447142
34 -0.775726 0.00381255
35 -0.778122 0.00325887
36 -0.777113 0.00372696
37 -0.779081 0.00301866
38 -0.774427 0.00284755
39 -0.775398 0.00302915
40 -0.770794 0.00304609
41 -0.772465 0.00342687
42 -0.776554 0.00320648
43 -0.779827 0.00316184
44 -0.776798 0.00222255
45 -0.776009 0.00259855
46 -0.779296 0.00329697
47 -0.781945 0.00330378
48 -0.780356 0.0039
49 -0.77923 0.0036782
50 -0.782616 0.00292227
51 -0.782447 0.00405169
52 -0.784284 0.00388565
53 -0.780642 0.00394905
54 -0.78086 0.00412807
55 -0.77786 0.00426289
56 -0.774605 0.00392602
57 -0.773895 0.00371487
58 -0.776668 0.00388092
59 -0.779226 0.00445242
60 -0.781361 0.00421384
61 -0.783092 0.00427137
62 -0.778899 0.00458283
63 -0.782362 0.0037464
64 -0.780741 0.00394649
65 -0.779246 0.00413893
66 -0.783392 0.00436651
67 -0.782542 0.00373168
68 -0.779568 0.0039192
69 -0.777423 0.00400715
70 -0.776455 0.00394249
71 -0.777961 0.00403658
72 -0.778302 0.00391544
73 -0.774893 0.00298603
74 -0.775363 0.00285779
75 -0.774603 0.00235824
76 -0.776161 0.00224131
77 -0.775418 0.00225131
78 -0.780332 0.00221719
79 -0.777381 0.00307464
80 -0.779664 0.00333
81 -0.781368 0.00330124
82 -0.783164 0.00301759
83 -0.780881 0.00320279
84 -0.780097 0.00282678
85 -0.778537 0.00335544
86 -0.778919 0.00321727
87 -0.779867 0.00262643
88 -0.7804 0.00303457
89 -0.777999 0.00359401
90 -0.778598 0.00338911
91 -0.780101 0.00311332
92 -0.780577 0.00294997
93 -0.78187 0.00258021
94 -0.779145 0.00299089
95 -0.779878 0.00345821
96 -0.777188 0.0036102
97 -0.779001 0.00385341
98 -0.779957 0.00358772
99 -0.780114 0.00406587
100 -0.780463 0.00386407
101 -0.777199 0.00403747
102 -0.779991 0.00377126
103 -0.781733 0.00330888
104 -0.778176 0.00371425
105 -0.7802 0.00345102
106 -0.780778 0.00309463
107 -0.778224 0.00408695
108 -0.776726 0.0038819
109 -0.781354 0.00387141
110 -0.779924 0.00381325
111 -0.778613 0.00333737
112 -0.778089 0.00300624
113 -0.779953 0.00304519
114 -0.781832 0.0037112
115 -0.782676 0.00314873
116 -0.784815 0.00346808
117 -0.782305 0.00333113
118 -0.782845 0.00310505
119 -0.782982 0.00315224
120 -0.78062 0.00299408
121 -0.781576 0.00305245
122 -0.778508 0.00326465
123 -0.777359 0.00334202
124 -0.777921 0.00343462
125 -0.779787 0.0031803
126 -0.777195 0.00369039
127 -0.776594 0.003366
128 -0.776639 0.00320256
129 -0.777742 0.00330582
130 -0.77979 0.00321875
131 -0.778553 0.00335568
132 -0.780434 0.00400058
133 -0.778422 0.00381909
134 -0.779007 0.00356238
135 -0.777555 0.00378832
136 -0.778823 0.00370009
137 -0.777221 0.00333869
138 -0.775888 0.00320942
139 -0.778386 0.00308952
140 -0.780444 0.00314057
141 -0.775643 0.00260557
142 -0.778358 0.00270606
143 -0.777301 0.00258735
144 -0.776976 0.00273947
145 -0.778719 0.00320546
146 -0.780011 0.00341353
147 -0.776709 0.0036516
148 -0.779222 0.00349922
149 -0.778128 0.00312776
150 -0.777992 0.00275023
151 -0.777103 0.00303499
152 -0.777673 0.00252601
153 -0.781019 0.00276357
154 -0.781676 0.0027779
155 -0.781068 0.00298566
156 -0.779988 0.0032983
157 -0.780409 0.00289572
158 -0.779675 0.00270488
159 -0.782346 0.00315645
160 -0.782591 0.00340789
161 -0.782293 0.00303874
162 -0.780221 0.00267221
163 -0.7819 0.00282699
164 -0.779847 0.00276107
165 -0.779226 0.00313862
166 -0.778537 0.00314523
167 -0.777168 0.0026555
168 -0.779263 0.00270224
169 -0.777939 0.0029633
170 -0.780718 0.00290202
171 -0.781169 0.00323925
172 -0.780706 0.00349604
173 -0.779929 0.00379694
174 -0.778239 0.003486
175 -0.779417 0.00286745
176 -0.780061 0.00359998
177 -0.778134 0.00381982
178 -0.776391 0.00340655
179 -0.775282 0.00280076
180 -0.776731 0.0034426
181 -0.782071 0.00378828
182 -0.782663 0.00381102
183 -0.782337 0.00320433
184 -0.779185 0.00348253
185 -0.780005 0.00334031
186 -0.780853 0.00354002
187 -0.780844 0.00366558
188 -0.785776 0.00361757
189 -0.783799 0.00392918
190 -0.780851 0.00403201
191 -0.77387 0.00382163
192 -0.77344 0.00423171
193 -0.777323 0.00408809
194 -0.781983 0.00362681
